"a_mort","a_inc","prod_growth","a_res_cost","a_int_cost","h_res_mort","h_sus_mort","a_res_prob","a_sus_prob","a_res_mort","a_sus_mort","h_amr_fall","a_amr_fall","drr","ICER"
0.0314737622677654,5.41057543055919,0.0600828124740176,2.40258122910745,0.1727814669488,1,1.41953705238946e-294,3.72467948604099e-07,0.98973060586096,1.83474742322033e-06,0.0139863427710744,0.876130189745185,0.960376624242798,2.65001396089792,2376.8743559609
0.0270180030600007,4.98489417356778,0.0659232471446617,2.32219969201833,0.127810492529534,6.60431959702258e-312,1.00349792707806e-53,5.50855660002195e-06,0.880470257586679,0.892232594152799,0.00568712362248507,1.75203390974093e-06,0.000643549145708126,8.00336528895423,1296176845.62141
0.0331944115242438,4.55828037711342,0.053402027117935,1.63096904056147,0.0172043116763234,1,1,2.38784727565119e-05,0.639509799816922,0.148775340304921,8.46043795856367e-05,0.0582091953746817,0.0250484047866097,4.56735591450706,-429.780986129152
0.0260510392738109,5.12361632587492,0.0507012174746361,1.82050206325948,0.284560277801938,0.364865671276553,7.39792507071741e-12,0.0412768446887131,0.159308362749188,0.934034334305715,0.000470650936170216,3.05567283031061e-06,0.0017345187907405,7.94909212552011,2127660955.18539
0.0341055595818106,4.03541757587075,0.0607204934177902,1.98002005415037,0.238889811001718,2.52507527145693e-115,1,0.819743295960479,0.99999558146824,0.108537892773348,3.78281861512319e-06,0.994806265803161,0.956378362308701,5.16523229237646,-1027.65998169772
0.0337379489023042,4.44739777863419,0.0554109627368164,1.74775889492594,0.281334980134852,4.82692124359513e-88,1.23097176877262e-33,5.76792473208931e-17,0.982532709442621,0.118418190166939,0.00113103662873896,0.00802588151715639,3.2394427997484e-12,6.95479267463088,619656.814965988
0.0352322341233018,4.61564364395446,0.0670464391990274,1.66109503456391,0.0769506840733811,1,7.92494986143967e-196,0.943906151500313,0.999999464567528,0.888374536683109,0.43309390926928,0.310760283051963,0.999561715640062,4.18454187503085,-434444.565720299
0.0255974473393112,5.60557601441046,0.0596108014223549,2.44005753332749,0.214138917205855,7.63393260947442e-65,7.30188794192657e-93,0.930674170994538,0.0102526143987046,0.000222757707595815,1.23526980645954e-05,0.93398656127245,0.850487610517934,2.35121415415779,-62484.1478425566
0.0356446502749937,5.23100038697342,0.0597464711738703,2.4125176970847,0.132591826817952,1,1,0.00131980735652033,0.888427216549215,0.762795292443089,0.364735433618595,0.744192843824648,0.691320422679892,2.64485088177025,-157.067854792512
0.0407431974010347,4.59347419782628,0.0565969849259434,1.65070510446094,0.28794665762689,6.60431959702258e-312,1.50193413818281e-59,0.0347211280992922,0.313948210602024,0.01133615251603,0.0705123008295521,0.114434483093191,4.74164400482999e-05,7.49203645018861,47489.6375471698
0.0302478476011945,4.07532823562871,0.048236389329146,1.83870448335074,0.282596046407707,1,4.52463448658813e-241,9.82285683694003e-06,0.520393091598129,0.0902655068563418,0.606056061734596,0.562169597227305,0.00110141094186851,5.33019146323204,9655.04256261469
0.0305157286847857,4.5018823500171,0.0514721496658524,2.44477358437143,0.00898239354137331,3.02497127811627e-89,1,0.999999994491872,0.600165599074773,0.909225865803615,0.719890991731977,0.835065147282903,0.665593986733291,7.90746771078557,-1735.08308217943
0.027103000898335,4.46172961222166,0.063932609089711,1.94150113640353,0.167875350010581,1.64311065352087e-250,1,0.00351109000029524,0.0992175033085223,0.292733626810462,0.989675953126609,0.999998533231025,0.00575915659386501,7.71257194783539,-591.641013426216
0.0395706012755965,5.50156330041379,0.0636724804672893,1.74767206190154,0.131380099500529,6.60431959702258e-312,4.81982050453223e-272,1.70057893168431e-05,0.130598484721011,0.0801428626579715,0.0817980768617846,0.151184278348343,5.27643722680757e-08,6.62384283868596,12926.373685299
0.0281385458749351,5.52278836549396,0.0550364802520989,1.71915086871013,0.082558704726398,1.20231496483884e-167,1.40412827434896e-145,0.985088318589358,0.576855746115275,0.74820879903322,0.0226560425533128,8.41026347485787e-14,2.10237512535648e-05,7.70004985667765,-Inf
0.0281380207816113,3.92668337411913,0.0561911944398849,2.40527194878086,0.0157692892709747,1.33489610737989e-192,2.59136269099358e-80,2.21501177587203e-06,0.134650409693175,0.188987483598178,0.138868616755536,9.18001782207945e-05,0.725656018390979,9.27348973136395,3048626.11576512
0.0303713324444079,5.13101298155177,0.0586094398311061,2.23212025384419,0.116687447321601,3.21001806690001e-220,5.37863711884653e-61,7.01179414299286e-05,0.000173823979779716,8.54146022455965e-09,0.895565128832876,0.000242405741747262,0.0386555897167351,8.39422376221046,8552005.79569582
0.0336632609652569,5.17248350704094,0.062030938728855,1.58088717167266,0.196351559367031,6.60431959702258e-312,1.75758472829784e-311,0.997333445772196,1.75300595025169e-05,0.313909682595925,0.364375683445816,0.995466425649183,0.786397078082429,7.61044767592102,-72615.3817400047
0.0242734099649773,4.51310868938677,0.0626498886763165,2.01612929580733,0.266255200677551,1,1.43099147460749e-234,0.0402910452260105,0.0140378435052891,0.0506523246790744,0.294290727136628,0.0189682826838281,0.0591906828875545,7.80605437932536,384862.657561272
0.0314120444421966,4.55298648208083,0.0508773852532921,1.58117213030346,0.0769304104149342,1.37162795125392e-217,9.83716097478409e-129,2.68389958482742e-07,8.02785437074618e-07,0.37455633225617,0.249539038261275,2.50050662437397e-05,0.536363094368239,7.88234512414783,54638716.1285411
0.0340147469211315,3.48307762271606,0.0563122461995212,2.20114077185281,0.0415738338371739,6.55572353968167e-280,2.92020495834467e-145,0.547834998490689,0.936655003018997,0.0129498084967859,0.804900182398141,0.965709915374466,0.999983953642299,5.46240955172107,-72782.7477398912
0.0298692354571081,4.68660863140931,0.050593924821462,1.66379959066398,0.117477237386629,6.60431959702258e-312,4.45003568293544e-38,0.149228780004415,0.977059913231087,0.739647094196078,0.585455079770428,0.000747424414084105,0.000916099023574488,8.05799453752115,6311099.0742732
0.0261719852654008,3.13640795815082,0.0576659529033584,2.49444364756346,0.191093373089097,1,4.59776650902087e-60,2.19427670879086e-07,0.880228041059305,0.832663684379118,0.000866233086917711,3.82464304060665e-06,0.892076740272475,2.1431527514942,1249639475.41388
0.0380572474455914,6.4810157720428,0.0568401803520978,2.1808368540369,0.240090342191979,6.60431959702258e-312,1,6.21328841556735e-09,0.889806314988729,0.979289152514657,0.0881676560500263,1.13937055257421e-11,0.682489829125737,7.71959957014769,3503373478793.69
0.0304080431373244,4.70791515562708,0.0573245130374214,1.87594333593734,0.17368786346633,0.999941215983634,0.999993879008072,4.35136200028333e-08,0.8149024333961,0.326301652957784,0.446861535475032,0.996399166728654,1.05907969821994e-06,4.97541265469044,-465.890040510598
0.0337500858224206,4.04709859065826,0.056619933139623,2.45834480924532,0.246800492377952,6.60431959702258e-312,1.05159414441388e-30,0.516064024911954,0.498231959511769,0.0274147276636345,0.00227897957254794,0.00096752424092975,0.0143769733696266,3.24521534936503,13169938.948498
0.0347919980231931,4.98905506838651,0.0550203928791933,2.06358148390427,0.274677290813997,6.60431959702258e-312,3.44294408671413e-73,0.999927073122628,0.480284939363806,0.790753829646144,8.26824044185606e-07,0.0391657306584494,2.40769210259197e-12,2.97591268038377,571908.19311406
0.0390128253804609,4.70183737046486,0.0597734603883236,1.58176308497787,0.268242759746499,6.04931179894416e-261,1,0.457358226101028,0.000978550619174188,0.000310443572487542,6.09958158735936e-07,0.0100331409358249,0.000872310274204068,2.85042602848262,12846.8929097938
0.027648235967611,5.05970282406544,0.0566583730143733,2.4858980095014,0.0342457076534629,6.37826726946714e-31,1,0.248841147559319,0.567565712621631,0.999997813438698,0.991497755387971,0.00544358255782117,0.00157492305028126,1.38932980597019,-2472472.8285422
0.0339973379274414,4.33465653601985,0.0560428185545044,1.75783324032091,0.195440319227055,1,0.999999999999999,1.06564034423025e-12,0.0312863538448447,0.509762165581916,0.722910015603221,5.13390359746823e-18,0.00160878294139642,4.3239410542883,-Inf
0.0292333790623698,5.61093044137281,0.0538607174114945,2.02533921622671,0.165468545118347,6.93812951323853e-186,1.54105177181951e-127,0.0384724251979141,8.05647649553962e-08,0.965909539414175,3.66336262422327e-07,0.00366288826741293,0.0157842181325355,2.03418180020526,760664.541732838
0.0308226972611745,5.02088170944102,0.0614018726828512,2.44798630289733,0.11297998430673,1,1,0.00023005906915656,0.0674308300190945,3.97512461890956e-05,0.0328975466408042,0.921778180159617,0.00476150740918183,8.42840306134894,-633.692981051359
0.0302349300886705,4.25656227594656,0.0538534482466952,1.98949618102051,0.178146135527641,6.60431959702258e-312,1.21345786908112e-35,0.98841089545216,0.37208976990244,0.000290691722784427,0.999798297470806,3.10018485540821e-06,0.427204202460532,6.0188907426782,-15815737271.4339
0.0365204317008023,3.93519842310552,0.0526443540377458,1.79897400201298,0.229752365662716,1,1,6.73430779567689e-06,0.117468816889288,0.980408272749631,0.00635716600337701,0.345382394426279,1.48264924359571e-05,4.26637302106246,-332.900440318545
0.0263480769968924,4.77270718455845,0.0583459209832146,1.88185208616778,0.198850095458329,6.60431959702258e-312,1,0.00432844158068614,0.65781436008053,0.000317652617916926,0.440677531638583,0.302935971594769,2.80666176747866e-14,7.02952100802213,-496.223445318891
0.035945242621238,5.25861925210747,0.0566309902069592,1.87725891149603,0.195208589429967,1,2.85420146523217e-146,0.997696671108584,0.33900472743327,0.00103654982452478,0.0535185797388133,0.877531360578373,0.00414624236268337,8.4618193670176,30586.4877434574
0.0436727669594084,4.7387011553544,0.058099365785022,1.93136826041155,0.276966411131434,1,1,8.36974328863628e-18,0.142425959443382,0.562130073999192,0.525509137384747,0.918753985799222,0.16716559046533,4.64869073452428,-408.543086261694
0.0415734150954894,5.43682839021036,0.0633090434332164,2.41818930557929,0.0773346771486104,6.60431959702258e-312,1,1.9227177278802e-10,0.0599873733572978,0.90468041874011,0.93117685914222,0.0060117001550611,1.32109760713366e-08,2.95596310030669,2105.42276712843
0.03192775303246,4.71662682670891,0.0597949780735656,1.80925294919871,0.195900363405235,1,8.52609572612772e-06,1.12660814869668e-12,0.561227848513786,0.943084527495879,0.866636895348132,0.943656073572923,0.0957214091748367,7.44522325880825,2153.50518734732
0.033218848678531,2.9599444586466,0.0610932439796977,2.2793495496735,0.119288094970398,1,1,1.81873254731386e-09,0.999903396715378,0.58898711065683,0.790570456099689,0.999958693716048,0.694642127256344,6.80424475576729,-571.45917068287
0.038275635382579,5.71589080461191,0.0530607504669467,1.63697872776538,0.169749785028398,1,1.75758472829784e-311,0.999999533921788,0.00231559573575467,0.999759027205648,0.994303075704653,0.00205872284423889,6.82738968832434e-05,7.81679228274152,14343648.3579679
0.0308794237165235,4.43201317142465,0.0576957640647392,2.48231419944204,0.000169638614170253,1,7.64533962291717e-182,2.559710759145e-06,0.871045556664062,0.020867742680224,0.990010843152951,0.78095165244749,0.999992117355575,4.3120597875677,-2860.49176803386
0.0251935627067102,5.90605473115418,0.0619934649289533,1.84643747587688,0.084639506530948,1,1,6.38092703311201e-07,0.994649240040723,0.999961157933262,0.930817807502162,0.343516563202653,0.0237555076362858,2.62575286114588,-128.073152564999
0.0310922078960269,4.21305759111565,0.0594479091739203,2.0070704894606,0.207678382191807,6.60431959702258e-312,0.732387022098157,1.03301731345214e-10,0.00197904631664066,0.887563764400456,0.0764133417945003,0.998299515984566,0.948836602985235,5.0298449951224,-449.271703789102
0.0277485347949483,4.85966489013195,0.0608770030904122,2.49404663662426,0.200023199873976,6.60431959702258e-312,1,0.885788083315955,0.0117292304796105,0.0685229578283379,0.808434155492,0.000156484387980851,0.00285024576972897,4.5717840786092,1234575.31611053
0.0257251785890536,5.87029693855687,0.0503758144951491,2.45145756890997,0.175304969935678,3.096797716634e-24,1.22064756056937e-14,0.996675466011001,0.0373746316505615,4.24524352602438e-06,0.0225146381232734,0.605696472409155,0.519024559715782,7.85399098740891,-53919.9724553225
0.0368834266470842,5.76212326631597,0.0572067796179186,2.12024183757603,0.00717197963967919,6.60431959702258e-312,1,4.86666108942054e-05,0.00707771763327403,0.011764085867955,0.0129479894985503,0.00200084458564774,1.00385724923534e-07,8.06946062203497,-4.93815651172801
0.0359405942361699,5.04346952750278,0.0582693360260566,2.10793879721314,0.00719466281589121,1,8.35269745083338e-178,0.0122069761739125,0.828263397338543,0.0196903353652766,0.238764034932556,0.999879659456578,0.00461170821745371,5.1947546270676,-2471.42464330459
0.0325780468850075,4.56963452752981,0.0654716550009305,1.52834722492844,0.0699733769288287,0.999999750692935,1.75758472829784e-311,0.932108287458482,0.00917084563452416,9.81974240365333e-09,0.343830566494788,0.038081936860846,0.906975625057147,8.76698072766885,-2796174.7672916
0.0252292727509744,5.55282520081073,0.0528422434377327,2.25398346362635,0.201742482022382,2.12814817531607e-67,5.27233907397028e-115,0.999999296231365,0.984830387885802,0.33681716257708,0.00479521029079709,2.73004103938295e-10,4.88866976798235e-08,6.66262458730489,95142554308182.4
0.031921003741251,3.72482646483083,0.0500198984448608,1.8084126743488,0.175748681556433,1.09148669022163e-265,2.4869106448619e-264,0.304994238798019,0.0469244959703234,0.971508625515926,0.0415768347827012,0.949964584488317,0.295851691917104,5.58137446921319,-2001.20601244945
0.0314445466947724,5.047808487652,0.054083653541317,1.7909539192915,0.193881813087501,4.43583471930481e-83,3.01764084341349e-50,0.973906164134284,0.398042323670196,0.951359893731469,0.470755218608966,0.206272816787376,0.0516946138706371,8.88292870623991,66594.5463291111
0.0400043095103658,5.2380097011804,0.0448831794357038,1.68391913175583,0.0935796889476478,3.42638119306294e-227,0.448689691392157,0.0616342418326016,0.00696232125405155,0.865666595077996,0.0339296083162864,1.2782441627792e-06,0.999773161678778,6.58151629194617,-46567323.717187
0.0310769970942476,5.03032419021542,0.0597803890641212,1.83770858170465,0.223957723123021,6.29794935696655e-65,2.91584336887966e-79,0.999075202345551,0.158808008062098,7.05910993841983e-12,0.000322895093700521,0.902220755302195,0.0448762327853936,3.22942171478644,17457.2233124653
0.0268537067114798,4.19649793887225,0.0653443195735145,2.35279186326079,0.0369942332385108,0.999999985176763,1.75758472829784e-311,1.00072778779081e-26,0.00157936401612431,0.356617420656296,0.982608210506304,0.000183289957729574,0.18765742531348,7.67623940994963,5096048.24889603
0.0354772719132331,4.57077330562394,0.0567071992037087,1.53444767859764,0.03278740842361,6.60431959702258e-312,7.91303448519079e-45,3.15162113454611e-07,0.0152576363734844,0.933608554334762,0.983511265608169,0.58096004464769,0.00776046537743361,5.23889329703525,-1439.36930007712
0.0288353492942321,3.93237805853623,0.055502265364562,1.58888650569133,0.140667278389446,6.60431959702258e-312,2.77240992306858e-231,0.966297946916176,1.25456630490246e-07,0.000378904735333993,0.00225753913996507,0.248612144999757,0.579189692892722,2.71363612823188,-108565.763095947
0.036824068289415,4.82168570400174,0.0552236491389403,1.94876759708859,0.247706787614152,1,2.02897077706627e-60,9.54982135717328e-12,0.00148275306933123,0.97234061421175,0.0802791734745052,0.00940664147713914,0.84553434320781,7.75088529661298,662172.606661672
0.0350433409175454,5.87067096695248,0.0528236085957344,2.31305125541985,0.0620157453697175,1,2.72405936807599e-09,9.67062309462823e-07,0.927089823004692,0.899760892455919,0.182272410639198,1.55416901800828e-09,0.233342044948889,6.39542346727103,1476264947263.24
0.031283454971756,4.9561479067427,0.0507435458120502,2.27150288666598,0.128952363249846,1,1,0.150195205768265,0.0433503510262153,2.18780291347761e-10,0.993415863092205,6.2771352177452e-15,0.43235800561095,6.19667002232745,Inf
0.025410110196932,4.59453101820423,0.0490269356472712,2.3097142947372,0.218004264403135,6.60431959702258e-312,5.40216424289382e-51,6.41634606850121e-15,0.00385021084781229,0.964047646543371,0.0211776287365425,0.000836990359053739,1.8926168079525e-07,2.70056254835799,4587227.72660364
0.0314036891153287,5.25386277349652,0.0505829586572484,1.94592349184677,0.264567787852138,6.60431959702258e-312,1.90893721220074e-84,3.45613303171261e-25,0.0814595586929788,0.991046430566865,0.93576342590573,0.994172786193506,0.046350674476699,8.06832445273176,2098.6779671607
0.0296623176542933,5.77322640390265,0.0658666533980094,2.40034299483523,0.282225275295787,3.56079063401609e-253,3.89701600900084e-58,0.819407112250271,0.00038288947998562,0.290821760043486,0.0318640135092958,1.05780730055028e-07,0.99999999998408,5.40036060102284,-593867090097.444
0.0306413950770426,5.61204754204922,0.0549053389757193,2.41904804320075,0.0391133957309648,6.60431959702258e-312,4.47601073111774e-24,0.916534946780368,0.984806567162046,0.000297269307950152,0.0340574940916586,0.948553755311163,0.093128090431672,4.23804627265781,6441.58981823739
0.0216948010548152,3.36767297685299,0.0592178534052305,2.46216579084285,0.111185582494363,1,5.21186995130507e-23,0.900038254663392,0.816117283996648,0.7403909844477,0.448154148234938,0.562929635076418,0.438834332962041,2.8615033053793,-81540.655492334
0.0334683388666488,4.31359035100147,0.0606959032237617,2.21519353031181,0.0974160703131929,6.79209872633726e-73,1.82969986213403e-41,0.579688715712354,0.0464558226220733,0.00626577524836978,0.853856445439266,0.00179499458691033,0.61302834772322,3.52410366013646,-24688992.0542283
0.0304441004791223,5.15943558033168,0.0519640824060543,1.78436542581767,0.297660370334052,1,1,0.999999553971912,0.815627549761098,0.00944710902337589,0.237314911815787,0.211675808867055,0.998277149594757,7.74566055322066,-5111.06775319201
0.0377640675311645,4.12667706236659,0.0539190513487455,1.76435925345868,0.297166822501458,6.60431959702258e-312,5.2211857973333e-79,0.00069711009813815,0.161813571017327,0.152720725391656,8.10980674593971e-05,3.08452330509603e-06,0.555084334633746,5.34141500480473,1700932172.06007
0.033676419572612,4.88828891104878,0.0586632015702252,1.73817428760231,0.0452513749245554,1,1,0.541250375495523,0.00373318056556392,0.0144083540272644,0.626530522163017,0.802664745100634,0.790421410397786,1.51913099130616,136948.226086425
0.0279337222687358,5.44931470809499,0.0516958469489565,2.14223157870583,0.190715486020781,6.60431959702258e-312,6.16880251154486e-14,0.00221243990503692,3.46381773201573e-07,1.10784508618728e-07,0.978299421799953,0.00115017034835564,0.835835821412246,8.35351605899632,2676171.55478568
0.0387841662735199,5.87907962658905,0.0613717635779115,1.7095579050947,0.141407891688868,3.73130491706707e-292,2.37197015239869e-26,0.999999992711647,0.0494286317465904,0.00514709914926769,0.785642253699667,0.475113271671889,0.0493351186179486,5.63827696070075,22859.7359066427
0.0320624078185417,4.58115077033328,0.0589907590185121,1.5086619022768,0.0133135400013998,1,1.62131120266344e-213,0.90601439395318,0.838982865375112,0.874367288520443,0.840140217379162,0.659366245578885,0.847210589019864,3.68668977823108,-214517.749144453
0.0306787207315516,5.33574430135786,0.0582480516101952,1.70219270559028,0.0416852382710204,9.43541213147457e-170,0.999991961899836,0.0591490218470273,0.469083392501274,0.689230277909277,0.183094497126956,0.0158820858195463,0.980025371125819,8.26867344602942,-3333.81000305612
0.034712428095907,6.53199302934539,0.0495096532800099,2.16496362444013,0.227329719252884,9.82160410350424e-293,8.41489463083581e-58,6.26976756977678e-10,0.024605971767882,0.0220477889223994,0.229438517348657,0.981367559376174,0.235807756332522,2.64034557761624,1954.41080799221
0.0323303163027652,6.68082965428805,0.0569883036711798,2.01294275163673,0.13380941930227,1,1.28990452935108e-84,0.666161700566112,0.00432321619117965,0.213344756734259,0.227022185736798,0.968281831017363,0.587981195722758,7.31227215006948,-49601.0399740669
0.0339059749500438,5.01209117782853,0.0529377461135059,1.70585759030655,0.0294684121152386,6.60431959702258e-312,8.70963303473046e-221,0.999999929244816,0.996683275203457,0.812275792412813,0.686219243630476,0.999975456857323,0.14353402559376,6.95808963757008,-5212.40037969094
0.0269942437361294,4.52552316346866,0.0597570870704586,1.7387586699333,0.0767423723358661,1,4.23644193246031e-22,0.999741378302215,0.250262179144985,0.0264238793642823,0.986804147323509,0.00438007583929146,0.000304819684357621,8.1262559290044,6190693.1512167
0.0278882398945267,4.71580931751847,0.063686271169191,1.97489312919788,0.273288692766801,6.60431959702258e-312,2.99318079378373e-39,3.37351690519209e-08,0.100572867259151,0.944782711246526,0.0234940488171739,0.0143255373537589,0.0113058258086708,4.67718286952004,335510.126955497
0.0378098979264932,4.72247110369931,0.0598835068164362,2.05291690630838,0.189470301917754,6.60431959702258e-312,6.86618912595003e-158,0.000129113165326191,0.988365535760149,0.000949832487017118,0.798582790341933,2.40525001083996e-15,1.66390642476693e-09,8.12795139057562,-Inf
0.0358584659096997,4.71281822233414,0.0620245241124706,2.31655734940432,0.164663543086499,1.4646380585107e-174,7.48518959396306e-193,1.34101165913352e-07,0.0615329486366346,0.998337457798862,0.159852735824372,0.00242598946882339,0.115522227645827,2.08713105274364,1165051.23920512
0.0307660386539231,5.7118016463031,0.0609175629729652,2.01154307136312,0.0738923873053864,1,1.75758472829784e-311,0.999999997586933,0.545595512853423,0.603122254451376,0.999727391606848,0.98031350034251,0.57180814452801,6.88493381347507,-134271.935167852
0.0288159552912392,5.755333053706,0.0593411712857894,1.82587117119692,0.202716513513587,2.79260020608543e-122,1,0.999999999999975,0.800769368597208,9.16418599794235e-10,0.187264481419364,0.999996519758307,0.000736834709293578,7.51054815482348,-415.596873836974
0.0289048844340108,3.95902851714439,0.0581869590189097,1.81169652659446,0.0834676872007549,1,4.68086042731338e-26,0.223423875870377,0.986684248778447,0.0915401226482273,0.0790445798007963,0.0103435828412513,0.727574419651868,6.5369960879907,-1312872.74102419
0.0417258610651965,4.46942473784951,0.0624394247018889,1.52058939239942,0.0158748600399122,2.47048446156893e-221,1.80625443678885e-05,0.984056037669138,0.073353432821479,0.973525252376021,0.174303997171456,0.281315069102018,0.16227918983613,6.66987113468349,6528.20851162623
0.0313504469416642,4.72688567258619,0.050624963865108,1.79542724159546,0.296433090046048,1,8.33269744737281e-35,0.999125704386597,0.759745531341964,0.0191267101940968,0.00180777737772974,0.776850739463389,0.000374160048648259,3.25246335752308,39136.0595978786
0.0366542914314439,4.70863626630293,0.0619983084024252,2.43687891075388,0.231307732430287,2.20491011744282e-92,5.1261447585458e-154,0.999682450688344,0.00103823323467749,0.0172149967032809,0.0338241205497141,0.559828604297688,0.658425883385124,8.76417294982821,-81773.327894145
0.0359991076920536,3.66495419484107,0.0588600548634549,2.08645218936726,0.206090650730766,6.45486575755713e-44,2.29252957301708e-28,0.999985013593485,0.823942964735189,0.532053022064382,0.996683192131521,0.103225644519861,0.0830385545446933,7.71871174592525,79155.8320405986
0.0371903602378683,3.78607894368839,0.0626432499445926,2.33218273543753,0.198099857917987,7.66885488999828e-89,3.80178133776771e-148,3.26959517614991e-10,0.000165784796462521,0.0899570390041566,0.753452267029025,0.00425000627432947,0.99999602720171,2.59462668793276,818861.997450486
0.0393595237614986,4.82146523658457,0.0621492810617115,1.5814667462837,0.261650767503306,1,1,1.44760475046771e-09,0.833924770970362,8.91523216170293e-07,0.339652727871594,9.53865155112121e-15,3.0530161951533e-09,9.48517190618441,-Inf
0.0459476098818469,5.3347414820577,0.0621686475545426,2.27501330035739,0.0843026337912306,1,5.91356956880266e-37,0.935802817131253,0.000140808631185414,0.0302348916065292,0.384474961649378,0.204104647191867,1.42698370921493e-06,8.84213894652203,123184.272355396
0.0207485189391863,5.54015491712678,0.0645050295916267,2.14973914320581,0.0640922061866149,1.69706738048105e-43,2.0710749188281e-88,8.17550330480664e-05,0.0807934117354295,0.044389453661596,0.945581736054316,0.677416648144557,0.00468336894695444,7.26387036405504,-845.775762018138
0.0340921615935802,4.59385275398616,0.0564195872657005,2.28208559867926,0.245442903460935,1.38123722626276e-157,1.78211190199912e-269,7.18903318619689e-07,0.0998890926510196,0.0141649920400371,0.0657344820118353,0.688260717501508,0.756430042561559,8.43582067685202,3721.3490439998
0.0329933036449405,5.38375244387479,0.0597959849002345,2.08810156281106,0.0789511796319857,6.60431959702258e-312,1,0.926629407558573,0.671943115242257,0.936652325689951,0.998679679072806,9.44835239968047e-10,0.0468936585029704,6.22008932288736,105602398692.539
0.0279257803632583,4.2988192771691,0.0559348302944284,2.31566750025377,0.0672178039792925,6.60431959702258e-312,0.999999985086119,0.159772812867344,0.00478524612616082,0.995293396868853,0.203077835242536,0.825016245539666,6.87395302173108e-07,5.85686691105366,-519.789348396867
0.0298799008991012,5.31750518028852,0.0555260966059729,2.09467553906143,0.25123904265929,6.60431959702258e-312,0.0107589365953008,0.0299031096897119,0.781079526860971,0.0415113525206719,0.345559078449296,0.00908771897237857,0.99999952495244,4.74438205733895,67431.42541947
0.0230927896249429,4.67737025851214,0.0517399003438433,2.0672416202724,0.275416683009826,1,1,0.999142420924611,0.704388465034949,0.998360523924727,0.170045426456173,0.95138513281254,5.09001680303116e-09,6.45202962169424,-359.002306948822
0.0297849939352264,4.85578677094541,0.0626614556478037,2.12420337949879,0.136064342572354,4.3784957948727e-32,6.88966579625316e-167,0.998543331271326,1.37265830328765e-10,0.295757059560603,0.857698814664066,0.657845996542031,0.000163637379665862,7.16472727712244,28046.1162095797
0.0330937041267959,4.80313400619289,0.063159908375999,2.03653515083715,0.237181962816976,4.26598272627002e-209,3.43541329575526e-199,3.45780690712531e-08,0.948010657287884,0.163922345652939,0.000945517045729093,0.00218179215321815,4.52492028659334e-06,1.95288734138012,-21862873.3529184
0.0368607898618147,4.68608859554281,0.048180003816203,2.42255754768848,0.0989397458033636,9.08096360998787e-44,5.18903101382349e-15,0.250543274035996,0.0266698452579353,0.000220647569515935,0.00869073934659717,0.00026653249064599,0.99972274750739,8.63687950745225,-68991111.8759579
0.0384666558061019,4.76282235109144,0.0656405177581133,2.46208722284064,0.0437673997599632,6.60431959702258e-312,1,1.15133990836886e-06,0.0296466156941729,0.999906952475342,0.340885761285652,0.270208679186223,1.2858868360141e-16,5.40704492805526,-461.166289120193
0.0310173512733561,4.7962714592857,0.0535585475371547,1.69981717923656,0.262907244474627,4.25520224602438e-85,1.28723931240683e-183,0.999042184575088,0.129117131865159,0.176654010342175,0.317456828641645,0.86845750161676,5.27129492680699e-06,9.44598900992423,23166.7790055147
0.0284228071871789,4.60429644761119,0.0654618197484296,2.10196513333358,0.215218479931355,6.60431959702258e-312,1,0.617557551675505,0.990363683939749,0.000277446860071113,0.365992311022814,0.00538365473902801,0.0240024249179515,1.7439194037579,-4173291.23002674
0.034672811216905,4.66972254357859,0.0558585956987122,1.65752019127831,0.154546590498649,6.60431959702258e-312,1,0.999948531259469,0.596779437785484,0.869408671951957,3.3730780570443e-05,0.98911854104339,0.193735857105288,9.08276712801307,-655.201266196441
0.0372561283872491,5.0486513487235,0.0571664549577,2.03838076977991,0.257229584315792,6.60431959702258e-312,1.75758472829784e-311,0.999342194885669,0.921618430005816,0.0821761789521307,0.883162162630973,0.0888546629769342,0.757750710547348,8.50526914885268,-1198977.81740937
0.0325749361417495,5.80331178163112,0.0485001966180431,1.78858629660681,0.0280088001396507,1,0.283782324161403,0.258787426096702,0.477409910389529,0.725483073248624,0.120426494132646,0.000140254752666183,0.0305261242851614,4.68055382650346,1176288.38640349
0.0351402538973032,4.47080156018287,0.0615945808921789,2.11642979504541,0.171277126902714,0.999999999999094,1,0.000864950566017531,0.658720337789596,0.8563838970593,0.884202155544042,0.86202050131638,0.898287434973219,3.7468681759201,-312.975066047399
0.0310925959207507,4.60434094536063,0.059104245647798,2.15563967707567,0.163444985146634,1,2.90565649341201e-44,2.14764756881494e-17,0.923736271372876,0.0410789920966901,0.0610070048488229,0.000565654517339118,0.996259966371005,3.16236939560622,7265240.50971845
0.0280838238220256,4.63995871709132,0.058671331227452,1.81546051800251,0.293410768127069,6.60431959702258e-312,1.0047834356034e-53,0.167319576005128,0.322915179413391,0.00267107170730731,0.0930497155461385,0.764623149441444,0.318898475010307,3.30364330951124,1902.23508938022
0.0275495871228927,5.37390857537927,0.0596757555319283,1.93713994813152,0.0922398029593751,1.66907958875685e-308,1,0.707029670851838,0.458591777785938,0.392462765892872,0.130935539380264,0.999928607997882,0.00087217006957303,6.20164049556479,-426.05568685674
